ID,NAME,VOL,DEN,PLD_A,LCD_A,Sa_m2cm-3,Sa_m2g-1,Va_m3m-3,Va_cm3g-1,C2H6_Hen,C2H6_Qst,C2H4_Hen,C2H4_Qst,C2H6_Ds,C2H4_Ds,C2H6_P0,C2H4_P0,C2H6_P0_barrer,C2H4_P0_barrer,Sads_C2H6_C2H4,Sads_C2H4_C2H6,Sdiff_C2H4_C2H6,Sperm_C2H6_C2H4,Sperm_C2H4_C2H6
1648,MN6954,20264.3007,0.56849,6.90751,9.54902,2507.54004,4410.8999,0.77817,1.36884,2.111e-05,17.200012,1.168e-05,12.291895,2.971e-08,3.269e-08,3.56544478069e-10,2.17060397008e-10,1067498.4373323354,649881.4281676647,1.80736301369863,0.5532922785409758,1.1003029283069672,1.6426049292439984,0.6087891142882699
496,MN20523,22849.3007,0.46593,7.48836,11.06378,2397.48999,5145.56982,0.80093,1.71898,1.837e-05,15.564141,1.115e-05,12.040442,3.201e-08,3.208e-08,2.73977882541e-10,1.6665943356e-10,820293.0615000001,498980.3400000001,1.6475336322869953,0.6069678824169843,1.0021868166198062,1.6439386399472171,0.6082952098699423
1734,MN7230,19954.3007,0.60979,7.33084,10.5872,2433.23999,3990.27002,0.78876,1.29349,1.502e-05,15.502384,9.139e-06,11.747819,2.744e-08,2.743e-08,2.51324216752e-10,1.5286384631830002e-10,752467.7148263474,457676.18658173666,1.6435058540321699,0.6084553928095873,0.9996355685131196,1.644105017668346,0.6082336525060853
376,MN1272,6526.75977,0.69225,7.22691,12.47577,1996.43005,2883.98999,0.74113,1.07062,5.065e-05,18.15604,2.905e-05,16.346094,1.555e-08,1.649e-08,5.45221291875e-10,3.31611632625e-10,1632399.0774700602,992849.1994760481,1.7435456110154903,0.5735439289239882,1.0604501607717043,1.6441561098417754,0.6082147516370782
1944,MN7944,20275.5,0.67427,6.48816,8.26219,2465.12988,3656.02002,0.74703,1.10792,2.326e-05,17.432276,1.346e-05,13.839422,1.83e-08,1.922e-08,2.8700841966e-10,1.74434458124e-10,859306.6456886228,522258.8566586827,1.7280832095096583,0.5786758383490971,1.0502732240437158,1.645365386785991,0.6077677384191065
525,MN33280,6413.20996,0.47621,7.04021,9.02359,2399.65991,5039.08008,0.78688,1.65238,1.903e-05,17.392454,1.075e-05,11.676474,3.954e-08,4.251e-08,3.5832240490200006e-10,2.1761963632500005e-10,1072821.5715628746,651555.7973802398,1.7702325581395346,0.5648975302154493,1.075113808801214,1.6465536426449587,0.6073291352923306
2290,MM26311,9031.01,0.55088,5.69416,12.27248,2327.27,4224.64,0.78441,1.42392,1.93e-05,18.2301,1.07e-05,12.096905,2.93e-08,3.208e-08,3.115171312e-10,1.8909286527999997e-10,932686.0215568864,566146.3032335329,1.8037383177570097,0.5544041450777201,1.0948805460750852,1.6474293238865456,0.607006313108985
1745,MN7267,16190.5,0.62683,6.59148,8.72689,2637.20996,4207.2002,0.77883,1.24249,1.5e-05,16.057484,8.65e-06,11.286814,3.523e-08,3.707e-08,3.3124831350000004e-10,2.00996487065e-10,991761.417664671,601785.8894161677,1.7341040462427746,0.5766666666666667,1.0522282145898383,1.6480303628036945,0.6067849370801399
2349,MM3130,14701.6,0.58474,7.77512,9.67276,2226.13,3807.05,0.75903,1.29806,2.63e-05,17.8686,1.544e-05,14.219606,2.06e-08,2.129e-08,3.1680043719999996e-10,1.9221432942400002e-10,948504.302994012,575492.0042634732,1.7033678756476682,0.5870722433460077,1.0334951456310681,1.6481624348681052,0.6067363136328401
688,MN42700,6343.37012,0.52254,7.11534,11.26657,2227.06006,4262.00977,0.80751,1.54536,1.985e-05,17.31025,1.067e-05,10.982802,4.119e-08,4.649e-08,4.2723993861e-10,2.59205078682e-10,1279161.4928443115,776063.1098263474,1.8603561387066543,0.5375314861460957,1.1286720077688759,1.6482699366170592,0.6066967417075017
1653,MN6961,17364.8007,0.57151,7.22296,9.7804,2434.1499,4259.16992,0.78593,1.37519,1.839e-05,16.938446,1.031e-05,11.998054,2.938e-08,3.178e-08,3.0878582428199993e-10,1.8725628021799997e-10,924508.4559341316,560647.5455628742,1.7837051406401552,0.5606307775965199,1.0816882232811436,1.6490011652614147,0.6064277097351055
523,MN33268,6412.16992,0.47942,6.82231,10.00581,2380.05005,4964.4502,0.78238,1.63193,1.765e-05,17.035511,1.009e-05,11.580197,4.181e-08,4.434e-08,3.5378631103e-10,2.14488001452e-10,1059240.452185629,642179.6450658684,1.749256689791873,0.571671388101983,1.0605118392729012,1.6494456968921565,0.6062642752557266
2066,MN8355,16422.0996,0.58889,7.01704,10.3927,2615.37988,4441.24023,0.78799,1.33811,1.418e-05,15.266289,8.361e-06,10.814044,3.758e-08,3.863e-08,3.13810294316e-10,1.9020288987270003e-10,939551.7793892217,569469.7301577847,1.6959693816529122,0.5896332863187588,1.0279403938265035,1.6498713270131098,0.6061078725517206
449,MN15881,4680.25,0.69121,7.40113,10.38349,1969.70996,2849.63989,0.752,1.08794,4.35e-05,18.495761,2.361e-05,15.761318,3.265e-08,3.645e-08,9.8170828275e-10,5.94844612245e-10,2939246.3555389224,1780971.892949102,1.8424396442185516,0.5427586206896552,1.1163859111791732,1.6503608884426804,0.6059280773089719
1767,MN7357,15651.0996,0.70805,6.07502,9.0066,2332.32007,3294.02002,0.73681,1.04062,2.516e-05,17.825143,1.461e-05,14.256492,1.593e-08,1.66e-08,2.8378559034e-10,1.717205343e-10,849657.4561077845,514133.33622754493,1.7221081451060916,0.5806836248012719,1.042059008160703,1.6526013705747014,0.6051066021155751
1414,MN63253,8819.29004,0.71035,6.07242,9.43978,2449.43994,3448.19995,0.75727,1.06604,4.42e-05,20.677535,2.197e-05,16.606341,2.132e-08,2.594e-08,6.693940604000001e-10,4.0482974363000004e-10,2004173.8335329348,1212065.100688623,2.011834319526627,0.49705882352941183,1.2166979362101311,1.6535199572979065,0.6047704447632711
651,MN42639,8845.49023,0.6782,7.48634,10.88251,2105.72998,3104.8999,0.7593,1.11959,2.599e-05,18.517635,1.458e-05,14.337855,1.873e-08,2.018e-08,3.3014280914000003e-10,1.9954298808e-10,988451.5243712578,597434.0960479043,1.782578875171468,0.5609849942285494,1.0774159103043246,1.6544946646165308,0.6044141582238188
2467,MM8988,7660.29,0.69187,6.38863,7.50195,2332.58,3371.4,0.7223,1.04398,3.85e-05,17.575,2.122e-05,15.219107,2.03e-08,2.225e-08,5.407309985e-10,3.2666296115e-10,1618955.0853293417,978032.8178143713,1.814326107445806,0.5511688311688312,1.0960591133004927,1.6553177519617917,0.6041136203697779
2363,MM3624,9451.57,0.45671,7.21894,9.34536,2360.43,5168.29,0.80336,1.759,1.78e-05,15.596,1.019e-05,10.59423,4.08e-08,4.305e-08,3.316810704e-10,2.00349314445e-10,993057.0970059881,599848.2468413174,1.7468105986261038,0.5724719101123596,1.0551470588235294,1.6555138774435552,0.6040420522141441
1493,MN64559,11500.4003,0.6049,5.82319,8.74887,2720.70996,4497.75977,0.77805,1.28624,3.47e-05,20.028614,1.754e-05,13.699419,2.036e-08,2.433e-08,4.273570108e-10,2.5813998618e-10,1279512.0083832338,772874.2101197606,1.9783352337514253,0.5054755043227666,1.1949901768172888,1.6555242646600503,0.604038262287471
2481,MM9050,7725.25,0.63442,6.98783,9.28791,2480.38,3909.69,0.74909,1.18075,3.61e-05,17.2377,2.047e-05,15.086457,1.95e-08,2.076e-08,4.46599959e-10,2.6960134682399997e-10,1337125.6257485033,807189.6611497006,1.7635564240351738,0.5670360110803323,1.0646153846153845,1.6565197624607846,0.6036752610270615
2324,MM26429,10466.7,0.53636,7.52341,8.74075,2574.44,4799.78,0.79132,1.47534,1.46e-05,14.9355,8.562e-06,10.217663,5.52e-08,5.682e-08,4.322632512e-10,2.6093529966239997e-10,1294201.3508982037,781243.4121628742,1.7052090633029666,0.5864383561643836,1.0293478260869566,1.6565916982457545,0.6036490470518165
566,MN42331,5293.37012,0.76648,6.92743,8.24894,2417.03003,3153.42993,0.7546,0.98451,1.737e-05,18.456815,9.498e-06,12.781341,2.412e-08,2.662e-08,3.21127833312e-10,1.937943198048e-10,961460.5787784433,580222.5143856289,1.828806064434618,0.5468048359240069,1.1036484245439468,1.6570549314110812,0.6034802957005416
1109,MN5434,20341.5,0.54014,7.07768,11.06244,2498.6499,4625.93994,0.79652,1.47466,1.393e-05,14.903432,8.533e-06,11.09083,3.242e-08,3.193e-08,2.43932949484e-10,1.471658368166e-10,730338.1721077845,440616.27789401205,1.6324856439704678,0.6125628140703517,0.9848858729179519,1.6575378821648155,0.6033044618527554
1371,MN6187,15861.5,0.62231,6.17308,10.14605,2558.91992,4111.9502,0.77033,1.23785,1.855e-05,17.038365,1.044e-05,12.049728,2.954e-08,3.165e-08,3.4100534377000005e-10,2.0562740406000003e-10,1020974.0831437128,615650.9103592816,1.7768199233716475,0.5628032345013477,1.0714285714285716,1.6583652618135376,0.6030034655371582
606,MN42435,10198.7002,0.53883,7.71022,11.80762,2138.25,3968.32007,0.78019,1.44793,2.265e-05,17.35791,1.337e-05,13.622464,2.045e-08,2.088e-08,2.4958201477500006e-10,1.5042280024800001e-10,747251.5412425152,450367.66541317373,1.694091249065071,0.5902869757174393,1.0210268948655257,1.6592033545680416,0.6026988778963389
2355,MM3280,12755.1,0.4427,7.81417,9.80418,2285.17,5161.87,0.80295,1.81375,1.62e-05,15.1165,9.538e-06,10.677362,4.57e-08,4.674e-08,3.27748518e-10,1.9735836932400002e-10,981282.9880239522,590893.3213293414,1.6984692807716502,0.5887654320987654,1.0227571115973741,1.660677067421147,0.6021640327417133
1217,MN5777,15661.0996,0.70743,6.34143,10.10318,2534.01001,3582.01001,0.75039,1.06073,1.799e-05,17.249245,1.018e-05,12.62191,2.461e-08,2.617e-08,3.1320324287699995e-10,1.88466850758e-10,937734.2601107784,564272.0082574851,1.767190569744597,0.5658699277376321,1.0633888663145064,1.6618479144598597,0.6017397809383922
628,MN42518,8848.79004,0.58345,7.91217,11.60778,2147.71997,3681.11011,0.78087,1.33838,2.464e-05,18.671268,1.386e-05,13.472763,2.19e-08,2.341e-08,3.148389552000001e-10,1.8930770397e-10,942631.60239521,566789.5328443114,1.777777777777778,0.5625,1.0689497716894976,1.6631069343585367,0.6012842465753423
739,MN4355,10496.4003,0.75841,6.69467,8.59623,2443.6499,3222.09009,0.76225,1.00507,1.845e-05,17.310088,1.036e-05,12.757553,2.125e-08,2.275e-08,2.97344120625e-10,1.787496529e-10,890251.8581586828,535178.601497006,1.7808880308880308,0.5615176151761517,1.0705882352941176,1.6634668420382708,0.6011541527179977
1819,MN7528,15897.2002,0.64597,6.94866,9.30575,2339.75,3622.06006,0.76507,1.18437,1.889e-05,16.510474,1.115e-05,13.030101,2.53e-08,2.576e-08,3.0872004449e-10,1.8553808728000002e-10,924311.510449102,555503.2553293414,1.694170403587444,0.5902593965060878,1.018181818181818,1.6639173606662399,0.6009913855334712
596,MN42361,7035.81982,0.64477,6.75403,8.13497,2454.26001,3806.3999,0.76758,1.19047,1.713e-05,17.401074,9.86e-06,12.771621,2.735e-08,2.854e-08,3.02078291235e-10,1.81441114988e-10,904426.0216616767,543236.8712215569,1.7373225152129816,0.5755983654407473,1.043510054844607,1.664883349371936,0.6006426818895403
2323,MM26428,10467.6,0.56094,7.12217,8.98233,2487.71,4434.94,0.78694,1.40291,1.36e-05,14.7634,8.054e-06,10.286633,5.5e-08,5.578e-08,4.1958312e-10,2.5200348419279996e-10,1256236.886227545,754501.4496790419,1.6886019369257512,0.5922058823529411,1.014181818181818,1.6649893605399129,0.6006044385026736
1182,MN5666,15682.4003,0.74207,6.51199,9.16112,2336.70996,3148.90991,0.73041,0.98428,2.293e-05,17.115767,1.373e-05,14.556215,1.554e-08,1.558e-08,2.64423435654e-10,1.5873871673800004e-10,791686.9330958085,475265.6189760481,1.67006554989075,0.5987788922808548,1.0025740025740026,1.665777833459708,0.6003201506908442
715,MN4316,20995.9003,0.66724,6.67773,10.01757,2610.3501,3912.18994,0.77648,1.16373,1.519e-05,16.36766,8.823e-06,11.685906,2.896e-08,2.992e-08,2.93520477376e-10,1.761407909184e-10,878803.824479042,527367.6374802396,1.7216366315312253,0.580842659644503,1.0331491712707181,1.6663969535141803,0.6000971124503982
585,MN42350,5241.85986,0.89577,5.05279,7.57952,1877.72998,2096.19995,0.68814,0.76821,2.469e-05,16.407041,1.592e-05,16.948633,9.187e-09,8.549e-09,2.031848486631e-10,1.2191436866159998e-10,608337.8702488025,365013.0798251497,1.5508793969849246,0.6447954637505063,0.9305540437574833,1.6666193730378414,0.6000170261895154
2249,MM26268,7995.18,0.66715,4.55692,11.31193,2120.71,3178.76,0.74832,1.12167,3.61e-05,21.3139,1.779e-05,14.808821,1.89e-08,2.301e-08,4.5518977350000007e-10,2.73096451485e-10,1362843.6332335332,817654.0463622756,2.029229904440697,0.492797783933518,1.2174603174603174,1.6667729332433365,0.5999617464714417
2466,MM8987,9076.51,0.67321,6.98755,9.9157,2231.21,3314.27,0.73638,1.09383,3.43e-05,19.7227,1.858e-05,15.510986,2.12e-08,2.348e-08,4.895313835999999e-10,2.93693517464e-10,1465662.8251497007,879321.9085748504,1.8460710441334767,0.5416909620991254,1.1075471698113206,1.6668103124203453,0.5999482919852578
861,MN4793,15637.2002,0.76124,5.7992,7.49096,2332.20996,3063.69995,0.71864,0.94404,2.37e-05,17.436346,1.37e-05,14.442363,1.699e-08,1.763e-08,3.0652318212e-10,1.8386305844e-10,917734.0782035929,550488.1989221558,1.72992700729927,0.5780590717299577,1.0376692171865805,1.6671276150887464,0.5998341044496266
2295,MM26316,5023.71,0.79574,5.24028,7.3722,2239.18,2813.96,0.72668,0.91321,3.2e-05,17.0477,1.642e-05,13.795405,2.57e-08,3.004e-08,6.544165759999999e-10,3.9250416603200003e-10,1959331.0658682634,1175162.1737485032,1.94884287454324,0.5131249999999999,1.1688715953307396,1.667285681616553,0.5997772373540857
437,MN15855,5192.77979,0.64091,7.59227,10.84243,1981.25,3091.32007,0.77045,1.20212,3.673e-05,18.56251,2.186e-05,15.812626,2.917e-08,2.937e-08,6.86680010831e-10,4.11482293662e-10,2055928.1761407189,1231982.9151556888,1.6802378774016469,0.5951538252109991,1.006856359273226,1.668796012386995,0.5992344136594805
1646,MN6949,20314.6992,0.58668,5.89031,10.07809,2593.21997,4420.12988,0.77139,1.31483,2.306e-05,18.095737,1.271e-05,12.765802,2.323e-08,2.525e-08,3.1427497178399997e-10,1.8828174569999998e-10,940943.0292934133,563717.801497006,1.8143194335169157,0.5511708586296618,1.0869565217391304,1.6691738788355628,0.5990987593800671
268,MN11399,11953.0,0.74123,6.37855,7.76261,2319.37988,3129.11011,0.72807,0.98225,2.176e-05,15.718126,1.343e-05,13.986844,1.848e-08,1.793e-08,2.98066965504e-10,1.78488109877e-10,892416.0643832337,534395.5385538923,1.6202531645569618,0.6171875,0.9702380952380951,1.6699541818746604,0.5988188244047619
1470,MN64536,11743.5996,0.59684,6.08687,9.18909,2672.44995,4477.68018,0.78999,1.32363,2.877e-05,17.756328,1.547e-05,12.915681,2.522e-08,2.805e-08,4.33054809096e-10,2.5898887014e-10,1296571.284718563,775415.7788622755,1.8597285067873304,0.537712895377129,1.112212529738303,1.6720981440704625,0.5980510196403039
1828,MN7562,14423.5,0.66587,6.20499,9.59874,2622.79004,3938.90991,0.76424,1.14774,1.803e-05,17.124946,1.017e-05,12.273354,2.623e-08,2.78e-08,3.14907834903e-10,1.8825876161999997e-10,942837.8290508984,563648.9868862275,1.7728613569321534,0.5640599001663894,1.0598551277163553,1.6727393306593668,0.597821777530523
1199,MN5711,19393.3007,0.49458,7.31662,10.67042,2530.70996,5116.8501,0.81427,1.64638,1.098e-05,13.122506,7.066e-06,9.8697327,4.144e-08,3.849e-08,2.2503943929600001e-10,1.3451109075720003e-10,673770.7763353295,402727.8166383235,1.553920181149165,0.6435336976320583,0.9288127413127414,1.6730177268594804,0.5977222978247568
629,MN42522,8415.9502,0.56839,7.19759,11.60904,2201.04004,3872.41992,0.78717,1.38491,2.38e-05,18.704103,1.302e-05,13.030142,2.207e-08,2.411e-08,2.9855594173999997e-10,1.7842455535799998e-10,893880.0650898204,534205.2555628743,1.8279569892473118,0.5470588235294118,1.0924331671952878,1.6732895376477883,0.5976252032303633
2443,MM8798,7643.19,0.71244,7.4976,9.20238,2464.68,3459.5,0.73784,1.03566,3.48e-05,18.4874,1.886e-05,15.145409,1.88e-08,2.073e-08,4.661067455999999e-10,2.78541099432e-10,1395529.1784431138,833955.3875209582,1.8451749734888654,0.5419540229885057,1.1026595744680852,1.6733858900912042,0.5975907923697726
872,MN4827,16170.0996,0.67608,6.58905,10.26509,2441.06006,3610.62012,0.76947,1.13814,1.532e-05,16.330458,8.813e-06,11.765348,2.766e-08,2.873e-08,2.86489711296e-10,1.7118175903920002e-10,857753.6266347307,512520.2366443115,1.738341087030523,0.5752610966057442,1.0386840202458423,1.6735995289684742,0.5975145085134862
776,MN4484,20698.3007,0.54432,6.92332,10.59754,2604.5,4784.87012,0.79503,1.46059,1.448e-05,15.01181,8.834e-06,11.303206,3.452e-08,3.38e-08,2.72078134272e-10,1.6252807334400001e-10,814605.1924311379,486610.99803592823,1.6391215757301336,0.6100828729281769,0.9791425260718424,1.674037774976456,0.5973580853120618
2262,MM26282,9787.2,0.56543,5.51512,12.03893,2283.02,4037.65,0.76811,1.35844,2.33e-05,17.6223,1.414e-05,14.332055,1.91e-08,1.88e-08,2.5163331289999995e-10,1.5030938775999999e-10,753393.1523952095,450028.1070658683,1.6478076379066477,0.6068669527896996,0.9842931937172775,1.6741024406392007,0.5973350111228457
330,MN11638,12768.2002,0.75123,5.96281,7.43291,2094.69995,2788.36011,0.71418,0.95068,3.104e-05,15.236907,2.007e-05,15.172915,1.877e-08,1.734e-08,4.376822235839999e-10,2.6143840697399995e-10,1310425.8191137724,782749.7214790419,1.5465869456900847,0.6465850515463917,0.9238145977623867,1.6741313131835578,0.597324709313502
297,MN11525,16187.2998,0.63115,7.55999,8.79805,2031.03003,3217.95996,0.7524,1.1921,2.187e-05,16.575852,1.308e-05,13.994585,2.074e-08,2.071e-08,2.8627941536999995e-10,1.7097020382e-10,857123.9981137725,511886.83778443123,1.6720183486238531,0.598079561042524,0.9985535197685633,1.674440393551845,0.5972144507806497
1026,MN52603,17803.6992,0.64169,6.99294,11.23731,2230.51001,3475.97998,0.7788,1.21367,2.069e-05,18.960357,1.127e-05,12.898285,2.06e-08,2.258e-08,2.7349726166e-10,1.63295089454e-10,818854.0768263474,488907.4534550898,1.8358473824312334,0.5447075882068633,1.096116504854369,1.6748651938920909,0.5970629777529597
2041,MN8281,20310.0,0.58682,6.654,8.88685,2559.83008,4362.20996,0.77375,1.31855,2.297e-05,18.342336,1.241e-05,12.408397,3.081e-08,3.403e-08,4.1529585887400005e-10,2.4782130388600004e-10,1243400.7750718566,741979.9517544912,1.8509266720386783,0.5402699172834131,1.104511522233041,1.6757875629007253,0.596734348755422
1151,MN5562,20243.6992,0.58613,6.27384,9.9562,2555.03003,4359.18994,0.77113,1.31564,2.106e-05,17.33592,1.191e-05,12.694303,2.46e-08,2.594e-08,3.0365988588e-10,1.81082167302e-10,909161.3349700599,542162.1775508983,1.7682619647355167,0.5655270655270654,1.0544715447154471,1.6769176689473284,0.5963321983647187
704,MN42716,7467.00977,0.48312,7.13058,11.23739,2316.13989,4794.16016,0.81129,1.67928,2.116e-05,17.02562,1.168e-05,11.231872,3.92e-08,4.234e-08,4.0073451264e-10,2.38917913344e-10,1199803.9300598805,715323.0938443114,1.8116438356164384,0.551984877126654,1.0801020408163264,1.6772895218744543,0.5961999922842482
1942,MN7939,20326.0996,0.69218,5.60841,8.71708,2480.12988,3583.06006,0.74085,1.07031,2.336e-05,18.113994,1.375e-05,14.166415,1.703e-08,1.724e-08,2.7536360134400004e-10,1.6408126900000004e-10,824441.920191617,491261.2844311379,1.698909090909091,0.5886130136986302,1.0123311802701116,1.6782147226323558,0.5958713068798817
786,MN4518,19855.4003,0.58614,6.76135,10.03564,2557.79004,4363.81006,0.78728,1.34317,1.592e-05,15.64787,9.369e-06,11.390649,3.453e-08,3.494e-08,3.2221147406400003e-10,1.9187460536039998e-10,964705.0121676648,574474.866348503,1.6992208346675206,0.5885050251256281,1.0118737329858094,1.6792814945927157,0.5954927766547768
2441,MM8789,9048.6,0.67673,7.39632,10.32314,2296.54,3393.6,0.74263,1.09739,2.76e-05,18.809,1.513e-05,14.227432,2.23e-08,2.422e-08,4.165137804e-10,2.47986761078e-10,1247047.246706587,742475.3325688624,1.8241903502974222,0.5481884057971015,1.08609865470852,1.679580710637181,0.5953866900630402
1044,MN52674,7730.2998,0.52374,6.53641,8.90446,2422.77002,4625.93018,0.77487,1.47951,2.145e-05,17.577664,1.148e-05,11.374728,3.696e-08,4.11e-08,4.1521688208000003e-10,2.4711519672e-10,1243164.3176047907,739865.8584431139,1.8684668989547037,0.5351981351981352,1.112012987012987,1.6802563646074418,0.5951472769654588
602,MN42431,8337.19043,0.55401,6.78946,9.92479,2246.68994,4055.31006,0.75832,1.36878,3.075e-05,19.080268,1.689e-05,14.584833,1.342e-08,1.452e-08,2.2862053665e-10,1.35866963628e-10,684492.6247005989,406787.3162514971,1.8206039076376557,0.5492682926829268,1.0819672131147542,1.6826793691802573,0.5942902838864454
699,MN42711,7337.45996,0.56046,6.47965,10.62565,2537.59009,4527.68018,0.78035,1.39234,2.291e-05,18.40663,1.238e-05,12.518728,2.56e-08,2.815e-08,3.2870754815999994e-10,1.9531862861999998e-10,984154.3358083832,584786.313233533,1.8505654281098545,0.5403753819292886,1.099609375,1.6829298387073632,0.5942018359886513
2463,MM8964,7668.76,0.70142,5.93296,8.84668,2426.74,3459.77,0.73501,1.04789,3.69e-05,17.9819,1.983e-05,15.109808,1.75e-08,1.932e-08,4.5294196500000006e-10,2.6872494415200006e-10,1356113.667664671,804565.7010538925,1.8608169440242057,0.5373983739837398,1.1039999999999999,1.685522594224824,0.5932878048780488
697,MN42709,7335.16016,0.51534,7.01467,10.26818,2442.32007,4739.22021,0.79953,1.55145,2.124e-05,17.413558,1.168e-05,11.677935,3.469e-08,3.741e-08,3.797105513040001e-10,2.2517719459200002e-10,1136857.9380359286,674183.2173413176,1.8184931506849316,0.5499058380414312,1.0784087633323725,1.6862744559545653,0.5930232747515117
1297,MN5985,16145.7998,0.64834,7.13988,10.19447,2405.01001,3709.5,0.76561,1.18088,1.651e-05,16.73642,9.751e-06,12.573736,2.466e-08,2.476e-08,2.63962943244e-10,1.5653181229840002e-10,790308.2133053894,468658.12065389234,1.6931596759306737,0.5906117504542702,1.0040551500405515,1.6863213896789342,0.593006769718075
1622,MN6876,9175.34961,0.8047,7.36817,9.39201,2053.57007,2551.95996,0.74285,0.92314,9.946e-06,15.067267,6.677e-06,12.958619,1.357e-08,1.198e-08,1.0860812193399998e-10,6.436832316199999e-11,325174.01776646706,192719.5304251497,1.4895911337426988,0.6713251558415444,0.8828297715549005,1.6872914595065462,0.5926658339706485
1425,MN63493,12882.7998,0.61419,7.59929,10.72902,2311.62012,3763.65991,0.78653,1.28059,1.772e-05,18.633374,9.624e-06,11.82103,4.309e-08,4.702e-08,4.68967722612e-10,2.779335536112e-10,1404094.9778802397,832136.3880574851,1.8412302576891106,0.5431151241534988,1.0912044557902065,1.687337554313564,0.5926496434833491
426,MN15469,7941.43018,0.60007,7.18364,10.30911,2280.54004,3800.44995,0.77076,1.28445,3.287e-05,18.272032,1.845e-05,14.409132,1.597e-08,1.686e-08,3.1499708537299997e-10,1.8666197469000002e-10,943105.0460269462,558868.1876946109,1.7815718157181573,0.5613020991785823,1.0557294927989982,1.687526802907412,0.5925831804728178
1697,MN7120,15697.4003,0.68549,6.66668,9.57767,2494.1499,3638.51001,0.75567,1.10239,2.045e-05,17.665753,1.157e-05,13.115634,2.056e-08,2.153e-08,2.8821564148e-10,1.7075699852900002e-10,862921.0822754493,511248.49858982046,1.7675021607605876,0.5657701711491443,1.0471789883268483,1.687870154446711,0.5924626354494686
2045,MN8287,20943.6992,0.54049,7.04637,10.01476,2591.43994,4794.6001,0.79376,1.46859,1.807e-05,16.346687,1.036e-05,11.567175,3.007e-08,3.107e-08,2.93683294801e-10,1.7397573174800002e-10,879291.3017994013,520885.4243952097,1.7442084942084943,0.5733259546209186,1.033255736614566,1.68807046735917,0.5923923315620866
2475,MM9018,9091.59,0.70708,7.95293,9.64128,2342.55,3313.0,0.74387,1.05203,2.89e-05,19.2228,1.573e-05,14.786457,2.39e-08,2.6e-08,4.883872268000001e-10,2.8918157840000004e-10,1462237.2059880244,865813.1089820361,1.8372536554354737,0.5442906574394464,1.087866108786611,1.6888600909579932,0.5921153595575567
2038,MN8275,20296.5,0.58527,6.64112,8.61998,2484.17993,4244.50977,0.77102,1.31738,2.413e-05,17.929417,1.345e-05,13.201435,2.218e-08,2.356e-08,3.13238493918e-10,1.8546152813999998e-10,937839.8021497007,555274.0363473054,1.7940520446096655,0.5573974305843348,1.0622182146077548,1.688967502098573,0.592077703542242
1636,MN6917,20236.4003,0.5535,6.57223,9.12572,2603.70996,4704.08008,0.7848,1.41788,1.863e-05,16.311352,1.071e-05,11.827989,3.136e-08,3.228e-08,3.2337506879999997e-10,1.913553558e-10,968188.8287425151,572920.2269461079,1.7394957983193275,0.5748792270531402,1.0293367346938778,1.6899190903127048,0.5917443064182195
1053,MN52742,9322.55957,0.75061,6.4225,8.1705,2609.43994,3476.41992,0.76677,1.02153,1.437e-05,15.2135,8.53e-06,11.398896,4.395e-08,4.374e-08,4.740563775149999e-10,2.8005424234200003e-10,1419330.4716017963,838485.7555149703,1.6846424384525205,0.5935977731384829,0.995221843003413,1.692730570873074,0.5907614697856031
1698,MN7122,15634.0996,0.68068,6.36223,9.23783,2464.48999,3620.62988,0.74599,1.09595,2.32e-05,17.919309,1.284e-05,13.588159,1.903e-08,2.031e-08,3.0051749728e-10,1.7750800267200002e-10,899752.9858682635,531461.0858443115,1.8068535825545171,0.553448275862069,1.067262217551235,1.6929799938952463,0.5906744341964594
979,MN5196,19713.1992,0.6362,6.95804,9.24008,2454.22998,3857.6499,0.77115,1.21212,1.812e-05,16.313539,1.088e-05,12.978031,2.085e-08,2.051e-08,2.403576324e-10,1.4196726655999997e-10,719633.6299401198,425051.6962874251,1.6654411764705883,0.6004415011037527,0.9836930455635491,1.6930496601370926,0.5906501289034997
1165,MN5606,20917.9003,0.55576,7.25521,10.43593,2459.87012,4426.1001,0.79108,1.42341,1.853e-05,16.494183,1.069e-05,12.075588,2.646e-08,2.707e-08,2.72491239888e-10,1.60824884008e-10,815842.0355928144,481511.6287664671,1.7333956969130029,0.576902320561252,1.0230536659108087,1.6943350624424844,0.5902020339226414
563,MN42328,3761.09009,0.98693,6.50661,8.56306,1826.62,1850.81006,0.68418,0.69324,1.9640000000000002e-05,18.090819,1.173e-05,15.852896,1.466e-08,1.448e-08,2.84159254232e-10,1.6763045527199997e-10,850776.2102754492,501887.5906347305,1.6743393009377667,0.5972505091649694,0.9877216916780355,1.695152911032297,0.5899172832679915
2257,MM26277,5824.19,0.77891,4.74078,8.16463,2045.35,2625.92,0.71098,0.91279,3.61e-05,19.755,1.967e-05,15.587053,1.49e-08,1.611e-08,4.189678999e-10,2.4682388276699995e-10,1254394.9098802397,738993.6609790418,1.8352821555668533,0.5448753462603878,1.0812080536912752,1.6974366305366926,0.5891236126345534
1089,MN5391,19783.3007,0.68826,6.54705,9.70443,2586.18994,3757.59009,0.7686,1.11673,1.638e-05,16.477915,9.746e-06,12.640897,2.425e-08,2.401e-08,2.7338719589999995e-10,1.610538448596e-10,818524.5386227544,482197.1402982036,1.6806895136466242,0.594993894993895,0.9901030927835053,1.6974894088267651,0.5891052956207596
